146	-1.71760	37.64856	002405900XG16G	2	1968	RC31-PRE-L	32.30	3002402028
147	-1.71788	37.64818	002406000XG16G	2	1987	RC31-PRE-L	53.76	3002402028
148	-1.71731	37.64821	002406100XG16G	2	1983	RC31-PRE-L	43.59	3002402028
149	-1.71796	37.64771	002406300XG16G	2	1992	RC31-PRE-L	47.81	3002402028
150	-1.70746	37.66954	002500100XG17A	2	1983	RC31-PRE-L	178.63	3002401011
151	-1.70413	37.69330	002500200XG17C	2	1975	RC31-PRE-L	349.79	3002401018
152	-1.70651	37.69270	002500300XG17C	1	1976	RC31-PRE-L	25.42	3002401018
153	-1.70561	37.69248	002500500XG17C	2	1980	RC31-PRE-L	731.12	3002401018
154	-1.70593	37.69108	002500600XG17C	2	1987	RC31-PRE-L	194.85	3002401018
155	-1.68288	37.67946	002503900XG17B	1	1976	RC31-PRE-L	44.60	3002402005
156	-1.68164	37.67193	30024A15900219	2	1988	RC31-PRE-L	89.77	3002402006
157	-1.68250	37.67186	30024A15900221	2	1982	RC31-PRE-L	125.43	3002402006
158	-1.68315	37.67185	30024A15900223	3	1979	RC31-PRE-L	99.76	3002402006
159	-1.67444	37.68330	30024A16300023	1	1988	RC31-PRE-L	77.34	3002402005
160	-1.67535	37.68248	30024A16300031	1	1940	M31-PRE-L	145.90	3002402005
161	-1.67513	37.68265	30024A16300032	3	1940	M31-PRE-M	92.29	3002402005
162	-1.67494	37.68260	30024A16300035	1	1981	RC31-PRE-L	31.75	3002402005
163	-1.67522	37.68111	30024A16300094	2	1998	RC31-LOW-L	103.87	3002402005
164	-1.67552	37.68198	30024A16300143	1	1997	RC31-LOW-L	46.14	3002402005
165	-1.67624	37.68083	30024A16400230	2	1965	RC31-PRE-L	105.22	3002402005
166	-1.67601	37.68045	30024A16400231	2	2000	RC31-LOW-L	147.22	3002402005
167	-1.67551	37.68036	30024A16400232	2	1986	RC31-PRE-L	102.80	3002402005
168	-1.68050	37.67428	30024A16400271	1	2003	RC31-LOW-L	188.17	3002402005
169	-1.68331	37.66562	30024A16500043	1	1900	M11-PRE-L	82.09	3002402004
170	-1.68365	37.66528	30024A16500046	1	1997	RC31-LOW-L	58.98	3002402004
171	-1.68399	37.66531	30024A16500048	1	1930	M31-PRE-L	71.46	3002402004
172	-1.68573	37.66599	30024A16500053	1	2002	RC31-LOW-L	40.84	3002402004
173	-1.68573	37.66609	30024A16500054	2	2007	RC31-LOW-L	40.64	3002402004
174	-1.68547	37.66620	30024A16500055	1	1970	RC31-PRE-L	152.60	3002402004
175	-1.68565	37.66722	30024A16500058	3	1980	RC31-PRE-L	338.39	3002402004
176	-1.68456	37.66628	30024A16500063	2	1994	RC31-PRE-L	64.37	3002402004
177	-1.68365	37.66718	30024A16500067	1	1998	RC31-LOW-L	42.03	3002402004
178	-1.68317	37.66670	30024A16500069	2	1980	RC31-PRE-L	108.32	3002402004
179	-1.68257	37.66744	30024A16500071	2	1958	M34-PRE-L	127.67	3002402004
180	-1.68289	37.66993	30024A16500106	1	2004	RC31-LOW-L	36.54	3002402004
181	-1.68329	37.66993	30024A16500107	2	1974	RC31-PRE-L	126.45	3002402004
182	-1.68305	37.66939	30024A16500108	1	2001	RC31-LOW-L	53.02	3002402004
183	-1.68425	37.66991	30024A16500119	2	2000	RC31-LOW-L	51.23	3002402004
184	-1.68446	37.66982	30024A16500120	1	1962	M34-PRE-L	55.88	3002402004
185	-1.68414	37.67012	30024A16500138	1	1940	M31-PRE-L	61.71	3002402004
186	-1.68254	37.67116	30024A16500231	1	1981	RC31-PRE-L	137.28	3002402006
187	-1.68354	37.66708	30024A16500256	1	2000	RC31-LOW-L	79.27	3002402004
188	-1.68283	37.66805	30024A16500262	1	1992	RC31-PRE-L	51.45	3002402004
189	-1.68300	37.67013	30024A16500266	2	1950	M34-PRE-L	24.00	3002402004
190	-1.68355	37.66578	30024A16500270	2	1900	M11-PRE-L	34.67	3002402004
191	-1.68450	37.66440	30024A16600105	2	1975	RC31-PRE-L	267.97	3002402021
192	-1.68634	37.66455	30024A16900007	1	1981	RC31-PRE-L	41.62	3002402004
193	-1.68730	37.66315	30024A16900014	2	1992	RC31-PRE-L	85.76	3002402004
194	-1.68865	37.66427	30024A16900105	1	1997	RC31-LOW-L	80.86	3002402004
195	-1.68953	37.66341	30024A16900108	2	1980	RC31-PRE-L	212.99	3002402004
196	-1.69294	37.66325	30024A16900161	2	1900	M11-PRE-L	43.70	3002402004
197	-1.69218	37.66430	30024A16900171	2	1981	RC31-PRE-L	101.51	3002402004
198	-1.69186	37.66459	30024A16900175	1	2001	RC31-LOW-L	46.68	3002402004
199	-1.68955	37.66480	30024A16900183	1	1997	RC31-LOW-L	29.61	3002402004
